time,seconds_elapsed,z,y,x
1708152451832192500,0.988192626953125,1.3722838163375854,9.327820777893066,-2.5914268493652344
1708152451850836500,1.00683642578125,1.2083754539489746,9.366106033325195,-2.441277265548706
1708152451869480400,1.02548046875,1.3244273662567139,9.226125717163086,-2.396411895751953
1708152451888124400,1.04412451171875,1.1120643615722656,9.445667266845703,-2.301297187805176
1708152451906768400,1.062768310546875,1.327418327331543,9.342177391052246,-2.5363919734954834
1708152451925412400,1.081412353515625,1.1545369625091553,9.422337532043457,-2.5567309856414795
1708152451944056300,1.100056396484375,1.2131611108779907,9.42772102355957,-2.263011932373047
1708152451962700300,1.1187001953125,1.275374412536621,9.351749420166016,-2.2737796306610107
1708152451981344300,1.13734423828125,1.3004990816116333,9.425328254699707,-2.3916261196136475
1708152451999988200,1.15598828125,1.470389485359192,9.389435768127441,-2.348555326461792
1708152452018632200,1.174632080078125,1.4979069232940674,9.260223388671875,-2.352144718170166
1708152452037276200,1.193276123046875,1.4769697189331055,9.201001167297363,-2.434697151184082
1708152452055920000,1.211920166015625,1.4901303052902222,9.346364974975586,-2.3407788276672363
1708152452074564000,1.230564208984375,1.4291132688522339,9.404989242553711,-2.39401912689209
1708152452093208000,1.2492080078125,1.334596872329712,9.377471923828125,-2.4053850173950195
1708152452111852000,1.26785205078125,1.2999008893966675,9.315258979797363,-2.3569302558898926
1708152452130496000,1.28649609375,1.2993026971817017,9.29731273651123,-2.4287149906158447
1708152452149140000,1.305139892578125,1.098305583000183,9.388239860534668,-2.495713949203491
1708152452167784000,1.323783935546875,1.1024930477142334,9.415159225463867,-2.4436700344085693
1708152452186428000,1.342427978515625,1.0007981061935425,9.326624870300293,-2.5357937812805176
1708152452205072000,1.36107177734375,0.9445667266845703,9.446864128112793,-2.4777679443359375
1708152452223715800,1.3797158203125,1.1030912399291992,9.33440113067627,-2.5884358882904053
1708152452242359800,1.39835986328125,1.0145567655563354,9.385847091674805,-2.5914268493652344
1708152452261003800,1.417003662109375,1.195214867591858,9.470193862915039,-2.3563320636749268
1708152452279647700,1.435647705078125,1.2610175609588623,9.33320426940918,-2.421536445617676
1708152452298291700,1.454291748046875,1.181456208229065,9.426525115966797,-2.372483730316162
1708152452316935700,1.472935791015625,1.2849457263946533,9.318249702453613,-2.4598217010498047
1708152452335579600,1.49157958984375,1.2448660135269165,9.279964447021484,-2.4400808811187744
1708152452354223600,1.5102236328125,1.3232308626174927,9.32722282409668,-2.383251428604126
1708152452372867600,1.52886767578125,1.2891331911087036,9.354740142822266,-2.4502503871917725
1708152452391511600,1.547511474609375,1.3411771059036255,9.354740142822266,-2.53399920463562
1708152452410155500,1.566155517578125,1.1838489770889282,9.421140670776367,-2.3958137035369873
1708152452428799500,1.584799560546875,1.2346965074539185,9.31585693359375,-2.4263222217559814
1708152452447443500,1.603443359375,1.1694921255111694,9.421140670776367,-2.4131617546081543
1708152452466087400,1.62208740234375,1.210768222808838,9.378668785095215,-2.3742783069610596
1708152452484731400,1.6407314453125,1.1778669357299805,9.334999084472656,-2.4023938179016113
1708152452503375400,1.659375244140625,1.184447169303894,9.364311218261719,-2.3814568519592285
1708152452522019300,1.678019287109375,1.3435698747634888,9.394221305847168,-2.427518606185913
1708152452540663300,1.696663330078125,1.3268201351165771,9.400801658630371,-2.489133834838867
1708152452559307300,1.715307373046875,1.3627125024795532,9.406784057617188,-2.3916261196136475
1708152452577951200,1.733951171875,1.160519003868103,9.368498802185059,-2.3742783069610596
1708152452596595200,1.75259521484375,1.2783654928207397,9.30030345916748,-2.3880369663238525
1708152452615239200,1.7712392578125,1.2089736461639404,9.336195945739746,-2.335394859313965
1708152452633883100,1.789883056640625,1.3298112154006958,9.348159790039062,-2.4364917278289795
1708152452652527000,1.808527099609375,1.3010972738265991,9.34157943725586,-2.6009981632232666
1708152452671171000,1.827171142578125,1.2646067142486572,9.381659507751465,-2.596810817718506
1708152452689815000,1.84581494140625,1.2035897970199585,9.33858871459961,-2.5220351219177246
1708152452708459000,1.864458984375,1.0869396924972534,9.332606315612793,-2.516651153564453
1708152452727103000,1.88310302734375,1.0319048166275024,9.368498802185059,-2.455035924911499
1708152452745747000,1.901746826171875,1.0031908750534058,9.365508079528809,-2.4502503871917725
1708152452764391000,1.920390869140625,1.1054840087890625,9.354142189025879,-2.517249345779419
1708152452783035000,1.939034912109375,1.129412293434143,9.354740142822266,-2.531606435775757
1708152452801678800,1.957678955078125,1.2442678213119507,9.312267303466797,-2.578864574432373
1708152452820322800,1.97632275390625,1.1934202909469604,9.379864692687988,-2.510669231414795
1708152452838966800,1.994966796875,1.179661512374878,9.389435768127441,-2.4675984382629395
1708152452857610800,2.01361083984375,1.0432707071304321,9.385847091674805,-2.4293131828308105
1708152452876254700,2.032254638671875,1.1054840087890625,9.409774780273438,-2.310270309448242
1708152452894898700,2.050898681640625,1.1754741668701172,9.33021354675293,-2.400001049041748
1708152452913542700,2.069542724609375,1.1617153882980347,9.29611587524414,-2.3994028568267822
1708152452932186600,2.0881865234375,1.2502498626708984,9.451051712036133,-2.4059832096099854
1708152452950830600,2.10683056640625,1.2221341133117676,9.277571678161621,-2.8755745887756348
1708152452969474600,2.125474609375,1.0875378847122192,9.385847091674805,-2.6943182945251465
1708152452988118800,2.144118896484375,0.9481559991836548,9.41336441040039,-2.4388844966888428
1708152453006762500,2.162762451171875,0.8081758618354797,9.34277629852295,-2.38265323638916
1708152453025406500,2.181406494140625,0.9332008361816406,9.224929809570312,-2.551347255706787
1708152453044050400,2.200050537109375,1.1054840087890625,9.30449104309082,-2.681756019592285
1708152453062694700,2.218694580078125,1.0546365976333618,9.391828536987305,-2.572284460067749
1708152453081338600,2.237338623046875,1.1700903177261353,9.365508079528809,-2.462812662124634
1708152453099982600,2.255982666015625,1.0947163105010986,9.474381446838379,-2.5328028202056885
1708152453118626300,2.274626220703125,1.1455638408660889,9.422337532043457,-2.4819552898406982
1708152453137270300,2.293270263671875,1.184447169303894,9.405587196350098,-2.307877540588379
1708152453155914500,2.31191455078125,1.109073281288147,9.359525680541992,-2.2331018447875977
1708152453174558500,2.330558349609375,1.2352946996688843,9.336195945739746,-2.321038007736206
1708152453193202400,2.349202392578125,1.2394821643829346,9.297910690307617,-2.538186550140381
1708152453211846100,2.36784619140625,1.1431710720062256,9.368498802185059,-2.610569477081299
1708152453230490400,2.386490478515625,1.1772687435150146,9.340981483459473,-2.510071039199829
1708152453249134300,2.40513427734375,1.0241280794143677,9.382257461547852,-2.510071039199829
1708152453267778300,2.4237783203125,0.9678967595100403,9.325428009033203,-2.5669004917144775
1708152453286422300,2.44242236328125,0.9355936646461487,9.436694145202637,-2.4675984382629395
1708152453305066000,2.46106591796875,0.898504912853241,9.322437286376953,-2.5908286571502686
1708152453323710000,2.4797099609375,0.865005373954773,9.361320495605469,-2.5148565769195557
1708152453342354200,2.498354248046875,1.1174482107162476,9.342177391052246,-2.524427890777588
1708152453360998100,2.516998046875,1.090528964996338,9.418747901916504,-2.5322046279907227
1708152453379642000,2.53564208984375,1.2340983152389526,9.415159225463867,-2.389233350753784
1708152453398286000,2.5542861328125,1.1868400573730469,9.34157943725586,-2.4670002460479736
1708152453416929800,2.5729296875,1.0965110063552856,9.3457670211792,-2.4263222217559814
1708152453435574000,2.591573974609375,1.155733346939087,9.373284339904785,-2.355135679244995
1708152453454218000,2.610218017578125,1.0271191596984863,9.356534957885742,-2.4406790733337402
1708152453472862000,2.628862060546875,1.0552347898483276,9.355937004089355,-2.5052852630615234
1708152453491506000,2.647505859375,0.9595218896865845,9.41755199432373,-2.4939193725585938
1708152453510149600,2.666149658203125,1.1054840087890625,9.2919282913208,-2.748156785964966
1708152453528793900,2.6847939453125,0.9834501147270203,9.41037368774414,-2.5561327934265137
1708152453547437800,2.703437744140625,1.012762188911438,9.364909172058105,-2.5459632873535156
1708152453566081800,2.722081787109375,0.9337990283966064,9.378668785095215,-2.5220351219177246
1708152453584725800,2.740725830078125,0.8554341197013855,9.41755199432373,-2.386242389678955
1708152453603369700,2.75936962890625,1.0701899528503418,9.33320426940918,-2.444866418838501
1708152453622013400,2.778013427734375,0.9990034699440002,9.342177391052246,-2.407179594039917
1708152453640657700,2.79665771484375,1.165902853012085,9.321240425109863,-2.5405795574188232
1708152453659301600,2.815301513671875,1.2185449600219727,9.437891006469727,-2.699702262878418
1708152453677945600,2.833945556640625,1.0325030088424683,9.46899700164795,-2.4921247959136963
1708152453696589600,2.852589599609375,1.1258230209350586,9.253045082092285,-2.606980323791504
1708152453715233300,2.8712333984375,0.9296116232872009,9.349954605102539,-2.495713949203491
1708152453733877200,2.889877197265625,0.9475577473640442,9.460023880004883,-2.338984251022339
1708152453752521500,2.908521484375,0.9248259663581848,9.358927726745605,-2.368894338607788
1708152453771165400,2.92716552734375,0.9523434042930603,9.396016120910645,-2.5076780319213867
1708152453789809400,2.945809326171875,0.9768698215484619,9.346963882446289,-2.5980072021484375
1708152453808453000,2.964453125,1.1718848943710327,9.352347373962402,-2.59621262550354
1708152453827097000,2.98309716796875,1.0600204467773438,9.375079154968262,-2.572284460067749
1708152453845741000,3.001740966796875,1.0265209674835205,9.396614074707031,-2.493321180343628
1708152453864385300,3.02038525390625,0.9960124492645264,9.343972206115723,-2.4526431560516357
1708152453883029200,3.039029296875,0.989432156085968,9.326624870300293,-2.4640090465545654
1708152453901673200,3.057673095703125,1.0510473251342773,9.378668785095215,-2.4119651317596436
1708152453920317000,3.07631689453125,1.074377417564392,9.369096755981445,-2.4287149906158447
1708152453938961000,3.0949609375,1.0648061037063599,9.380462646484375,-2.5124638080596924
1708152453957604900,3.11360498046875,0.9786644577980042,9.351749420166016,-2.624328136444092
1708152453976248800,3.132248779296875,0.9050851464271545,9.365508079528809,-2.586641311645508
1708152453994893000,3.15089306640625,0.9056833982467651,9.33021354675293,-2.523829698562622
1708152454013536800,3.169536865234375,0.9098708033561707,9.381061553955078,-2.493321180343628
1708152454032180700,3.1881806640625,1.0151549577713013,9.343374252319336,-2.5387847423553467
1708152454050824700,3.20682470703125,1.0217353105545044,9.369695663452148,-2.5459632873535156
1708152454069468700,3.22546875,1.114457130432129,9.407382011413574,-2.534597396850586
1708152454088112600,3.244112548828125,1.0785647630691528,9.440881729125977,-2.4921247959136963
1708152454106756900,3.2627568359375,1.0187442302703857,9.415159225463867,-2.5561327934265137
1708152454125400600,3.281400634765625,0.9337990283966064,9.393025398254395,-2.5220351219177246
1708152454144044500,3.30004443359375,0.8967102766036987,9.282357215881348,-2.544766902923584
1708152454162688500,3.3186884765625,0.7950153350830078,9.242876052856445,-2.510669231414795
1708152454181332500,3.33733251953125,0.8883354067802429,9.198010444641113,-2.493321180343628
1708152454199976400,3.3559765625,0.8626125454902649,9.368498802185059,-2.4813570976257324
1708152454218620400,3.374620361328125,0.9924231767654419,9.45164966583252,-2.5250260829925537
1708152454237264400,3.393264404296875,1.0630114078521729,9.517452239990234,-2.5501506328582764
1708152454255908400,3.411908447265625,1.129412293434143,9.544371604919434,-2.5525436401367188
1708152454274552300,3.43055224609375,1.201795220375061,9.491130828857422,-2.4017956256866455
1708152454293196300,3.4491962890625,1.2478569746017456,9.439684867858887,-2.3371894359588623
1708152454311840300,3.46784033203125,1.2640085220336914,9.317651748657227,-2.3330020904541016
1708152454330484200,3.486484130859375,1.4093725681304932,9.31166934967041,-2.328216314315796
1708152454349128200,3.505128173828125,1.5296118259429932,9.212367057800293,-2.3371894359588623
1708152454367772200,3.523772216796875,1.3106685876846313,9.17467975616455,-2.4604198932647705
1708152454386416000,3.542416015625,1.2921242713928223,9.145966529846191,-2.417349100112915
1708152454405060000,3.56106005859375,1.1437692642211914,9.215956687927246,-2.2480568885803223
1708152454423704000,3.5797041015625,1.2203395366668701,9.20578670501709,-2.36291241645813
1708152454442348000,3.59834814453125,1.1066805124282837,9.465408325195312,-2.472982168197632
1708152454460992000,3.616991943359375,1.114457130432129,9.606584548950195,-2.5531418323516846
1708152454479636000,3.635635986328125,1.1736794710159302,9.610174179077148,-2.5178475379943848
1708152454498280000,3.654280029296875,1.0462616682052612,9.543174743652344,-2.366501569747925
1708152454516924000,3.672923828125,1.0959128141403198,9.42891788482666,-2.283949136734009
1708152454535568000,3.69156787109375,0.9990034699440002,9.381659507751465,-2.316850423812866
1708152454554211800,3.7102119140625,1.1072787046432495,9.437891006469727,-2.33180570602417
1708152454572855800,3.728855712890625,1.3363914489746094,9.369096755981445,-2.5226333141326904
1708152454591499800,3.747499755859375,1.2508480548858643,9.279366493225098,-2.726621389389038
1708152454610143700,3.766143798828125,1.1108678579330444,9.263813018798828,-2.700300455093384
1708152454628787700,3.78478759765625,1.0947163105010986,9.253045082092285,-2.537588357925415
1708152454647431700,3.803431640625,0.9361918568611145,9.33739185333252,-2.5645077228546143
1708152454666075600,3.82207568359375,0.8877372145652771,9.354142189025879,-2.7391836643218994
1708152454684719600,3.8407197265625,0.6765705943107605,9.32004451751709,-2.757728099822998
1708152454703363600,3.859363525390625,0.8195417523384094,9.32303524017334,-2.6500511169433594
1708152454722007600,3.878007568359375,0.6807580590248108,9.366106033325195,-2.740978240966797
1708152454740651500,3.896651611328125,0.7519445419311523,9.32423210144043,-2.89172625541687
1708152454759295500,3.91529541015625,0.7782655358314514,9.33739185333252,-2.853440999984741
1708152454777939500,3.933939453125,0.7244270443916321,9.316454887390137,-2.709871530532837
1708152454796583400,3.95258349609375,0.8249256014823914,9.32602596282959,-2.5878376960754395
1708152454815227400,3.971227294921875,0.8123632669448853,9.357730865478516,-2.569293260574341
1708152454833871400,3.989871337890625,1.007378339767456,9.375677108764648,-2.644068956375122
1708152454852515300,4.008515380859375,0.9708877801895142,9.376873970031738,-2.6937201023101807
1708152454871159300,4.0271591796875,0.9361918568611145,9.33141040802002,-2.6458635330200195
1708152454889803300,4.04580322265625,0.8530412912368774,9.32602596282959,-2.583052158355713
1708152454908447200,4.064447265625,0.981655478477478,9.318249702453613,-2.5836503505706787
1708152454927091200,4.08309130859375,1.0241280794143677,9.34875774383545,-2.6865415573120117
1708152454945735200,4.101735107421875,0.9355936646461487,9.295517921447754,-2.8486554622650146
1708152454964379100,4.120379150390625,0.7082754969596863,9.262616157531738,-2.7421748638153076
1708152454983023000,4.139023193359375,0.8344969153404236,9.257830619812012,-2.644667148590088
1708152455001667000,4.1576669921875,0.6562315821647644,9.42891788482666,-2.6775684356689453
1708152455020311000,4.17631103515625,0.8404789566993713,9.407979965209961,-2.581855535507202
1708152455039048000,4.1950478515625,0.8189435601234436,9.403194427490234,-2.60339093208313
1708152455057599000,4.213598876953125,0.8685946464538574,9.381061553955078,-2.6913273334503174
1708152455076243000,4.232242919921875,0.9074779748916626,9.365508079528809,-2.617149829864502
1708152455094887000,4.250886962890625,0.9230313301086426,9.278767585754395,-2.6213371753692627
1708152455113531000,4.26953076171875,0.9272187948226929,9.30748176574707,-2.6261229515075684
1708152455132174800,4.2881748046875,1.0055837631225586,9.33559799194336,-2.5836503505706787
1708152455150818800,4.30681884765625,0.9367900490760803,9.318249702453613,-2.5669004917144775
1708152455169462800,4.325462890625,0.9672985672950745,9.347561836242676,-2.5597219467163086
1708152455188106800,4.344106689453125,0.9523434042930603,9.398408889770508,-2.5076780319213867
1708152455206750700,4.362750732421875,1.1270195245742798,9.380462646484375,-2.568096876144409
1708152455225394700,4.381394775390625,0.8781659007072449,9.400801658630371,-2.641676187515259
1708152455244038700,4.40003857421875,0.9858429431915283,9.401400566101074,-2.4460630416870117
1708152455262682600,4.4186826171875,1.0247262716293335,9.336195945739746,-2.51425838470459
1708152455281326600,4.43732666015625,1.0348957777023315,9.275178909301758,-2.638087034225464
1708152455299970600,4.455970458984375,0.8153542876243591,9.294321060180664,-2.5806591510772705
1708152455318614500,4.474614501953125,0.8392825126647949,9.297910690307617,-2.4921247959136963
1708152455337258500,4.493258544921875,0.8584251403808594,9.253643035888672,-2.644667148590088
1708152455355902500,4.51190234375,0.7471588850021362,9.403793334960938,-2.66560435295105
1708152455374546400,4.53054638671875,0.7728816866874695,9.485747337341309,-2.4562325477600098
1708152455393190400,4.5491904296875,0.6047859191894531,9.388837814331055,-2.5334010124206543
1708152455411834400,4.56783447265625,0.6957131624221802,9.367900848388672,-2.5836503505706787
1708152455430478300,4.586478271484375,0.7573283910751343,9.41336441040039,-2.407179594039917
1708152455449122300,4.605122314453125,0.768694281578064,9.234500885009766,-2.534597396850586
1708152455467766300,4.623766357421875,0.722034215927124,9.29731273651123,-2.706880569458008
1708152455486410200,4.64241015625,0.7262216806411743,9.431310653686523,-2.517249345779419
1708152455505054200,4.66105419921875,0.5138586759567261,9.355937004089355,-2.6045875549316406
1708152455523698200,4.6796982421875,0.4061816334724426,9.357132911682129,-2.7978079319000244
1708152455542342100,4.698342041015625,0.33918261528015137,9.41037368774414,-2.6979074478149414
1708152455560986000,4.716986083984375,0.3409772217273712,9.295517921447754,-2.668595552444458
1708152455579630000,4.735630126953125,0.11425728350877762,9.236295700073242,-2.978466033935547
1708152455598274000,4.754274169921875,-0.06281159073114395,9.260223388671875,-3.07417893409729
1708152455616918000,4.77291796875,0.050847481936216354,9.200403213500977,-2.9276185035705566
1708152455635562000,4.79156201171875,-0.2189432680606842,9.208778381347656,-2.991626501083374
1708152455654206000,4.8102060546875,-0.735194742679596,9.232108116149902,-3.356531858444214
1708152455672850000,4.828849853515625,-1.0815558433532715,9.257830619812012,-3.5120654106140137
1708152455691494100,4.847494140625,-1.551147222518921,9.226125717163086,-3.692723512649536
1708152455710138000,4.86613818359375,-1.5445669889450073,9.145368576049805,-3.6083765029907227
1708152455728781800,4.88478173828125,-1.0815558433532715,9.154939651489258,-3.242872953414917
1708152455747425800,4.90342578125,-0.7094719409942627,9.09392261505127,-3.283550977706909
1708152455766070000,4.922070068359375,-0.5024927258491516,9.21117115020752,-3.0939197540283203
1708152455784714000,4.9407138671875,-0.6759724020957947,9.41037368774414,-2.9072794914245605
1708152455803358000,4.95935791015625,-0.8554341197013855,9.059226989746094,-2.967698335647583
1708152455822002000,4.978001953125,-0.893121063709259,8.95513916015625,-3.219542980194092
1708152455840646000,4.99664599609375,-1.3441680669784546,9.221938133239746,-3.1453654766082764
1708152455859289900,5.015289794921875,-1.3304094076156616,9.212367057800293,-3.3822548389434814
1708152455877933800,5.033933837890625,-1.0354939699172974,9.227322578430176,-3.490530014038086
1708152455896577800,5.052577880859375,-0.9517452120780945,9.203393936157227,-3.3445677757263184
1708152455915221800,5.0712216796875,-1.2059825658798218,9.241679191589355,-3.0484559535980225
1708152455933865700,5.08986572265625,-0.9996016621589661,9.176474571228027,-2.8516464233398438
1708152455952509700,5.108509765625,-1.2376874685287476,9.084351539611816,-3.0867412090301514
1708152455971153700,5.127153564453125,-0.7824530005455017,9.040681838989258,-3.1752755641937256
1708152455989797600,5.145797607421875,-0.8404789566993713,9.358927726745605,-3.064009428024292
1708152456008441600,5.164441650390625,-1.685145378112793,9.153144836425781,-2.6566312313079834
1708152456027085600,5.18308544921875,-1.4847464561462402,9.147162437438965,-2.7762725353240967
1708152456045729500,5.2017294921875,-1.5906288623809814,9.196813583374023,-3.463012456893921
1708152456064373500,5.22037353515625,-2.7565317153930664,9.468399047851562,-2.7589244842529297
1708152456083017500,5.239017578125,-0.97926265001297,8.85942554473877,-2.334198474884033
1708152456101661400,5.257661376953125,-1.76051926612854,9.656235694885254,-3.477369546890259
1708152456120305400,5.276305419921875,-1.4632110595703125,9.388837814331055,-2.454437732696533
1708152456138949400,5.294949462890625,-1.2664014101028442,8.370692253112793,-2.280359983444214
1708152456157593300,5.31359326171875,-1.7533408403396606,9.21834945678711,-3.5228331089019775
1708152456176237300,5.3322373046875,-1.8508483171463013,9.227322578430176,-2.764906644821167
1708152456194881300,5.35088134765625,-1.6037893295288086,8.81396198272705,-2.555534601211548
1708152456213525200,5.369525146484375,-1.6893328428268433,8.971888542175293,-3.1854450702667236
1708152456232169200,5.388169189453125,-1.7533408403396606,8.991629600524902,-3.094517946243286
1708152456250813200,5.406813232421875,-1.8544375896453857,8.957531929016113,-2.7284159660339355
1708152456269457200,5.42545703125,-1.9070796966552734,9.385847091674805,-3.4002010822296143
1708152456288101000,5.44410107421875,-2.1056840419769287,9.727422714233398,-3.8673996925354004
1708152456306745000,5.4627451171875,-2.5184457302093506,9.281759262084961,-3.4408788681030273
1708152456325389300,5.481389404296875,-2.23848557472229,8.900702476501465,-3.1477582454681396
1708152456344033000,5.500032958984375,-2.0895323753356934,8.873783111572266,-2.9114668369293213
1708152456362677200,5.51867724609375,-2.046461582183838,9.05982494354248,-2.8971099853515625
1708152456381321200,5.5373212890625,-2.3234307765960693,9.156734466552734,-2.7086751461029053
1708152456399965200,5.555965087890625,-2.507079839706421,9.019744873046875,-2.4987051486968994
1708152456418609200,5.574609130859375,-2.9066812992095947,8.854042053222656,-2.940778970718384
1708152456437253000,5.593253173828125,-3.3020951747894287,8.838488578796387,-3.04307222366333
1708152456455897000,5.61189697265625,-3.4737801551818848,8.874979019165039,-2.823530673980713
1708152456474541000,5.630541015625,-3.462414264678955,8.761320114135742,-2.616551637649536
1708152456493185000,5.64918505859375,-3.3296127319335938,8.660821914672852,-2.7421748638153076
1708152456511829000,5.6678291015625,-3.3475589752197266,8.71226692199707,-2.843271493911743
1708152456530473000,5.686472900390625,-3.2853455543518066,8.84506893157959,-2.8809585571289062
1708152456549117000,5.705116943359375,-3.1334011554718018,8.877969741821289,-2.902493953704834
1708152456567761000,5.723760986328125,-2.985046148300171,8.817551612854004,-2.8929226398468018
1708152456586404900,5.74240478515625,-2.5986053943634033,8.855836868286133,-2.6428725719451904
1708152456605048800,5.761048828125,-2.513660192489624,8.733802795410156,-2.675175666809082
1708152456623692800,5.77969287109375,-2.5591237545013428,8.824131965637207,-3.1752755641937256
1708152456642336800,5.798336669921875,-2.9970104694366455,9.069396018981934,-3.4648072719573975
1708152456660980700,5.816980712890625,-2.723032236099243,9.053244590759277,-2.9700911045074463
1708152456679624700,5.835624755859375,-2.6081767082214355,8.880363464355469,-2.6428725719451904
1708152456698268700,5.8542685546875,-2.5250260829925537,8.768498420715332,-3.0717861652374268
1708152456716913000,5.872912841796875,-2.6739792823791504,8.918049812316895,-2.8564319610595703
1708152456735556900,5.891556884765625,-2.5609183311462402,8.894122123718262,-2.7008986473083496
1708152456754200800,5.910200927734375,-2.5669004917144775,8.794819831848145,-2.799602508544922
1708152456772844800,5.9288447265625,-2.5938198566436768,8.827720642089844,-2.836092948913574
1708152456791488800,5.94748876953125,-2.6039891242980957,8.908478736877441,-2.7050859928131104
1708152456810132700,5.9661328125,-2.496312141418457,8.846264839172363,-2.8002007007598877
1708152456828776700,5.984776611328125,-2.5495524406433105,8.83669376373291,-2.974876642227173
1708152456847420700,6.003420654296875,-2.5591237545013428,9.111868858337402,-2.8564319610595703
1708152456866064600,6.022064697265625,-2.6494529247283936,8.749356269836426,-2.6392834186553955
1708152456884708600,6.04070849609375,-2.84087872505188,8.550153732299805,-2.8588249683380127
1708152456903352600,6.0593525390625,-2.8151557445526123,8.534600257873535,-3.0233314037323
1708152456921996500,6.07799658203125,-2.6021945476531982,8.740981101989746,-2.8115665912628174
1708152456940640500,6.096640625,-2.8636105060577393,8.788837432861328,-3.0382864475250244
1708152456959284500,6.115284423828125,-3.2853455543518066,8.8648099899292,-3.5497524738311768
1708152456977928400,6.133928466796875,-3.156731367111206,9.193822860717773,-3.0592236518859863
1708152456996572400,6.152572509765625,-2.837887763977051,9.128618240356445,-2.7672994136810303
1708152457015216600,6.171216552734375,-2.423929452896118,8.901898384094238,-3.0855448246002197
1708152457033860600,6.189860595703125,-2.974278450012207,8.975478172302246,-2.751147747039795
1708152457052504600,6.208504638671875,-2.884547710418701,8.894122123718262,-2.599801778793335
